ID,X,Name,Link,Country,Kiva Status,"Kiva Risk Rating
(5 best)","Secular Rating 
(1-4)",Religious Affiliation,Comments on secular rating,"Social Rating
(1-4)",Comments on social rating,MFI Link,By,Date,Review comments,P,J,MFI Name,Timestamp,MFI Name Check
189,#N/A,VisionFund Indonesia,Lend,#N/A,closed,#N/A,2,Christian,"""VisionFund Indonesia is a Christian venture capital owned by Mitra Masyarakat Sejahtera (MMS) and Wahana Vision Indonesia.""  Offer ""values trainings, which promote personal development.""
""we follow Jesus Christ in promoting transformation in the lives of poor families and communities through the provision of appropriate microfinance services with values formation, training and consultancy.”
Jim - The ""values training"" seems to be more focused on the value of savings, financial education, and child education based on the report referenced in social comments.  Also, they ""follow Jesus"" in their work.  They don't say they advocate for Jesus.  Very little info but I would say a 2.  Petra: OK, but let's check back later whether more information becomes available. ",3,"Business management and financial training, focus on women.  (Biblical?) values training which should promote personal development. Micro-insurance possible.  P: I'm also doubting between a 2 and a 3. It's either a big 2 or a small 3, and also information is missing (no website) . Perhaps make it a 3 because they are part of VisionFund which does have a lot more activities in Indonesia. 
Jim - many job postings out for their Tamadera endowment/insurance/savings program targeted at women and saving for child education, and provides critical illness coverage.  The first job requirement is ""desire to serve the poor"".  Tamadera discussed here:  http://www.smeru.or.id/report/research/tamadera/baselinetamaderaimpact_eng.pdf    I think this is much more than a typical savings program.  I would go with 3.",http://www.visionfundindonesia.org/,Jim,4/28/2011,,,,VisionFund Indonesia,,0
264,#N/A,Vittana,Lend,#N/A,closed,#N/A,3, ,"Vittana actually partners with several other organisations who do the actual lending to students. Some of these are perfectly secular, others may be religious! Vittana itself does not seem to be religious.",3,A 2 or 3 for providing loan to students. Their education hopefully means that they'll be able to earn more money and escape from poverty.  Jim - I think a 3.,http://www.vittana.org,Petra,12/22/2012,,,,Vittana,,0
178,#N/A,Womens Development Businesses (WDB),Lend,#N/A,closed,#N/A,4,Secular,secular,2,"Works with sister organizations that promote women's rights and education, targets poor women.  No formalized initiatives however.  Social = 2",http://www.wdb.co.za/site/microfinance/,Petra,4/21/2011,"P-social: part of Womens Development Businesses which also gives business and ICT training and focuses on the role of women. But still, is it worth a 3? Or a 2?
Jim - ah, I didn't catch the distinction between the trust and ICT.",,,Womens Development Businesses (WDB),,0
10,#N/A,Youth Self Employment Foundation (YOSEFO),Lend,#N/A,closed,#N/A,4,Secular,No mention of religion,2,"Social: >70% women loans, savings possible.",http://yosefo.org/about_yosefo,Jim,4/20/2011,,,,Youth Self Employment Foundation (YOSEFO),,0
312,ok,Abaarso School of Science and Technology,Lend,Somalia,inactive,,4,Secular,The school appears to be quite secular.  In fact they stress reasoning and even give a Logical Reasoning Award each year to one student. ,4,"Abaarso's goal is to be a world-class school that attracts and educates the best and brightest (mostly from Somalia).  It is run by Americans, with a few Somali and European teachers.",http://www.abaarsoschool.org/,Jim,9/27/2013,,,J,Abaarso School of Science and Technology,,0
291,ok,Advans Côte d'Ivoire,Lend,Cote D'Ivoire,inactive,2.5,4,Secular,"No mention of religion.  ""Equal opportunity"", ""open to all"".",1,"Purely a financial institution. P: agreed. They do partner with others who provide more social services, but they themselves do business. ",http://www.advanscotedivoire.com,Jim,5/23/2013,"P: agreed. They do partner with others who provide more social services, but they themselves do business. ",,,Advans Côte d'Ivoire,,0
200,ok,ASI Federal Credit Union,Lend,United States,inactive,3.5,4,Secular,"No mention of religion P: I agree
",2,"Largest credit union in Louisiana, founded 1961.  Partner with social services groups, donating ""time and talent"" (do not mention money).  Focus on lending in under-served communities has gained several awards, but only activity is lending money (mention education but no details - suspect its just counseling during loan process).
Jim - they may earn a 2 for focusing on an under-served population, otherwise a clear 1. Petra (May 2012 revisiting): agreed",https://www.asifcu.org/,Jim,8/28/2011,,,,ASI Federal Credit Union,,0
212,ok,Barefoot Power,Lend,Kenya,inactive,,3,"If any, then christian","They partner with lots of organizations, including faith-based ones, to help distribute their product. On their advisory board are some religious people, sent by those faith-based organisation (Oikocredit in the Netherlands, The Grace Foundation from Melbourne (Anglican church)). Otherwise I see no mention of religion. Enough to give it a 3 (some religious influence) rather than a 4?  Jim - Agree with 3",2,"Barefoot power is a social enterprise. They want to make a profit. However, their product is a rather social one indeed, providing affordable lighting and phone charging products to low income families who don't have access to electricity. I think for that I'll give them a 2. Jim - I'm leaning towards a 3 based on the importance of power, especially cell phones, to entrepreneurs in the region.  For example, Kenya's M-Pesa mobile banking is used by Kiva Zip, and is becoming vitally important to the economy. Update - after further thought I agree with 2.  See Facebook page for articles etc.  They also are using a micro-franchise model.",http://www.barefootpower.com/about.html,Petra,8/22/2012,,,,Barefoot Power,,0
172,ok,Capital Aid Fund for Employment of the Poor (CEP),Lend,Vietnam,inactive,4,4,Secular,"No mention of religion. P: Yup, some of their partners have a religious background, but they don't seem to have one.",4,"Very good social:  500-800 scholarships a year, provide food, training, housing, health, and sanitation to those who need it. ",http://www.cep.org.vn/,Jim,9/15/2011,,,,Capital Aid Fund for Employment of the Poor (CEP),,0
348,ok,Etkie,Lend,United States,inactive,,4,Secular,No mention of religion,2,"Elkie organizes artisan jewelry (and more) makers (women) and helps them get access to larger markets.  They started in Turkey, but are now in the US working with the Navaho (native Americans).  Their goal is to give these women financial independence and a future.  The loans go to these women to start their business.",etkie.com,Jim,1/19/2014,,,,Etkie,,0
266,ok,Fresno Community Development Financial Institution,Lend,United States,inactive,,4,Secular,Secular,2,"Loans to start-up businesses and small enterprises in California, also a focus on refugees who have little credit history. Some business training (in collaboration w other organisations). A 2 mainly for the focus on refugees. (On website is says loan interest will generally be between 8 and 13% annually)",http://newsite.fresnocdfi.com/,Petra,12/22/2012,,,,Fresno Community Development Financial Institution,,0
186,ok,Grameen America,Lend,United States,inactive,2,4,Secular,secular,2,"Financial literacy training, groups are formed, saving money is stimulated",http://www.grameenamerica.com/,Petra,4/20/2011,P - Social - agree,,,Grameen America,,0
259,ok,Grameen Foundation AppLab,Lend,"Kenya, Uganda",inactive,,4,secular,No mention of religion. P: agree,3,"Has a ""farmer leader"" program where they train people and send them back to their community to help spread knowledge.  Other promising initiatives in other countries that, when implemented in Uganda, would bump them up to a 3.  Note that none of their loans are pre-disbursed. P: agreed. Would be a 2 or a 3. Information can be a powerful tool to many, including rural farmers. I saw this in the 80's and 90's with my dad, who is a farmer in the NL. ",http://www.grameenfoundation.applab.org/,Jim,11/8/2012,,,,Grameen Foundation AppLab,,0
277,ok,Honey Care Africa,Lend,"Kenya, South Sudan",inactive,,4,Secular,Secular; so far no religious influence found (I might need to revisit),2,"Social enterprise to stimulate beekeeping and honey making in Kenya. Loans are to buy bee hives / beekeeping material. Annual interest rate of 10%, probably about enough to combat inflation (annual inflation is between 5 and 15% in Kenya).",http://www.honeycareafrica.com/,Petra,12/30/2012,,,,Honey Care Africa,,0
265,ok,Latino Economic Development Center,Lend,United States,inactive,2.5,4,Secular,No mention of religion on their website,3,"Business loans, business and financial education, support of people who are on the brink of foreclosure, support of people renting or wanting to own a home. A high 2 or a low 3, let's say a 3? ",www.ledcmetro.org,Petra,1/19/2013,,,,Latino Economic Development Center,,0
293,ok,Lumni Chile,Lend,Chile,inactive,,4,Secular,No mention of religion,2,"Lumni provides student loans.  They charge interest (repayments are for a fixed period of time, and the amounts are based on income with a maximum of 15% of the income) and payments start once the student graduates. Lumni will lose money on some students (if their income remains low) and make more money on others (who are succesful and make a lot of money). I find profit of 7.5% quoted and interest rates of 17% or so.",http://lumni.cl/,Jim,5/30/2013,P: agree. NB The payment structure is not completely clear to me. ,,,Lumni Chile,,0
345,ok,MicroEnergy Credits,Lend,Kenya,inactive,,4,Secular,No mention of religion.,2,US-based company selling clean energy solutions - profit from the sale of carbon credits.,http://microenergycredits.com/,Jim,1/19/2014,,,,MicroEnergy Credits,,0
409,ok,MILAMDEC Foundation,Lend,Philippines,inactive,,4,Presumed Secular,"No indication of religious agenda, but no information available to verify",2,"Website down, not much info available except 2010 audit report and Kiva page.  Agriculture and business loans, especially helping farmers who sold their land to pay the bills buy their land back.  Starting education loans, which so far is what the Kiva loans are for.  ","http://www.mixmarket.org/sites/default/files/aakay_ang_milamdec_microfinance_foundation_inc._fs_2010.pdf
http://milamdec.web44.net/
",Jim,3/22/2015,,,,MILAMDEC Foundation,,0
271,ok,Nuru Energy,Lend,Rwanda,inactive,,4,Secular,Secular (I checked their website and some news artices),2,Social enterprise delivering environment-friendly lights to poor countries. (Lights are charged by human power (biking). Kiva loans go to local entrepreneur selling the lights; loan will be at 0% interest. ,http://nuruenergy.com/about-nuru/,Petra,1/19/2013,,,,Nuru Energy,,0
336,ok,Nuru International,Lend,Kenya,inactive,,4,Presumed Secular,"No mention of religion.
",4,"Loans help extremely poor farmers with planting loans.  Mission is ""Building the world’s first self-sustaining, self-scaling, integrated development model to end extreme poverty.""  A primary part of that model is changing the mindset from accepting their lot in life to taking ownership for improving it.  With guidance, the locals develop a strategic plan that covers all aspects of improving the community (build schools, grow economy, healthcare, etc.).",http://www.nuruinternational.org/org/,Jim,9/21/2011,,,,Nuru International,,0
132,ok,Opportunity Fund,Lend,United States,inactive,3.5,4,Secular,Secular,2,Have house loans and other good programs but benefits individuals rather than community. ,http://www.opportunityfund.org/,Petra,4/22/2011,Social - Petra - I agree,,,Opportunity Fund,,0
268,ok,Pacific Asian Consortium in Employment,Lend,United States,inactive,,4,Secular,No mention of religion,4,"Broad spectrum of initiatives. P: Yup, focusing a.o. on child education, business growth, and the environment.",http://pacela.org/,Jim,2/1/2013,P: agreed,,,Pacific Asian Consortium in Employment,,0
216,ok,Relief International Microfinance Iraq,Lend,Iraq,inactive,2.5,4,Secular,"No mention of religion. P: Yup, and: ""solely dedicated to reducing human suffering and is non-political and non-sectarian in its mission""",4,Wide range of social initiatives. P: agree,http://www.ri.org/where_we_work/country.php?ID=7,Jim,12/23/2011,,,,Relief International Microfinance Iraq,,0
447,ok,SPIRE Education Limited,Lend,Kenya,inactive,,4,Secular,No mention of religion,2,"Spire is a career accelerator program which helps clients get jobs at NGOs.  Kiva loans are for clients to pay for the program.  Somewhere between a 1 for ""loans to buy our stuff"" to a 2 for enabling clients to reach the next level.  Spire's management has a good history in promoting higher education in Rwanda, so I'll give a 2.",http://www.spire.is/,Jim,3/22/2015,,,,SPIRE Education Limited,,0
